language	gupos	rel1	rel2	dupos	n	n_right	sum_delta	sum_abs_delta
Macedonian	AUX	conj	coord	VERB	5	5	30	30
Macedonian	AUX	discourse		INTJ	1	0	-2	2
Macedonian	AUX	mod		ADP	1	0	-6	6
Macedonian	AUX	mod		ADV	8	4	4	12
Macedonian	AUX	mod		AUX	1	0	-3	3
Macedonian	AUX	mod		PART	2	0	-4	4
Macedonian	AUX	mod		PRON	1	0	-3	3
Macedonian	AUX	mod		SCONJ	2	1	-6	10
Macedonian	AUX	punct		PUNCT	38	35	202	218
Macedonian	AUX	subj		NOUN	8	1	-5	13
Macedonian	AUX	subj		PART	1	1	1	1
Macedonian	AUX	subj		PRON	10	1	-20	26
Macedonian	AUX	subj		PROPN	4	0	-6	6
Macedonian	AUX	subj		SCONJ	1	1	1	1
Macedonian	AUX	subj		VERB	1	0	-2	2
Macedonian	CCONJ	comp	obj	AUX	1	1	1	1
Macedonian	CCONJ	comp	obj	VERB	2	2	5	5
Macedonian	CCONJ	conj	coord	PART	1	1	4	4
Macedonian	CCONJ	punct		PUNCT	12	0	-12	12
Macedonian	CCONJ	unk		CCONJ	2	2	2	2
Macedonian	DET	udep		SCONJ	1	1	1	1
Macedonian	INTJ	punct		PUNCT	2	2	2	2
Macedonian	NOUN	cc		ADV	1	0	-2	2
Macedonian	NOUN	cc		CCONJ	4	1	-3	5
Macedonian	NOUN	comp	obl	PRON	1	1	1	1
Macedonian	NOUN	conj	coord	NOUN	3	3	7	7
Macedonian	NOUN	det		DET	16	0	-18	18
Macedonian	NOUN	det		PRON	3	2	1	3
Macedonian	NOUN	list		NOUN	3	3	18	18
Macedonian	NOUN	mod		ADJ	25	4	-20	28
Macedonian	NOUN	mod		ADV	3	1	-1	3
Macedonian	NOUN	mod		NUM	7	0	-8	8
Macedonian	NOUN	mod		PRON	2	1	0	2
Macedonian	NOUN	mod		SCONJ	3	3	5	5
Macedonian	NOUN	mod		VERB	5	5	29	29
Macedonian	NOUN	orphan		NOUN	1	1	3	3
Macedonian	NOUN	punct		PUNCT	11	2	-2	26
Macedonian	NOUN	subj		PRON	1	0	-2	2
Macedonian	NOUN	udep		ADP	14	14	15	15
Macedonian	NOUN	udep		SCONJ	1	1	1	1
Macedonian	NOUN	unk		PRON	2	1	2	6
Macedonian	PART	cc		CCONJ	5	0	-9	9
Macedonian	PART	comp	obj	AUX	2	2	2	2
Macedonian	PART	comp	obj	VERB	32	31	50	52
Macedonian	PART	conj	coord	PART	2	2	13	13
Macedonian	PART	mod		ADV	1	0	-4	4
Macedonian	PART	mod		PART	1	0	-2	2
Macedonian	PART	punct		PUNCT	2	1	1	3
Macedonian	PART	unk		ADV	1	1	1	1
Macedonian	PRON	det		PRON	1	0	-1	1
Macedonian	PRON	mod		SCONJ	2	2	2	2
Macedonian	PRON	unk		PRON	1	1	1	1
Macedonian	PRON	unk		SCONJ	1	1	1	1
Macedonian	PROPN	cc		CCONJ	3	0	-3	3
Macedonian	PROPN	conj	appos	NOUN	2	2	6	6
Macedonian	PROPN	conj	coord	PROPN	3	3	9	9
Macedonian	PROPN	flat		PROPN	4	4	4	4
Macedonian	PROPN	mod		PART	2	0	-2	2
Macedonian	PROPN	orphan		NOUN	3	3	3	3
Macedonian	PROPN	punct		PUNCT	4	1	-4	6
Macedonian	SCONJ	comp	obj	ADP	1	1	2	2
Macedonian	SCONJ	comp	obj	AUX	6	6	9	9
Macedonian	SCONJ	comp	obj	PART	1	1	3	3
Macedonian	SCONJ	comp	obj	SCONJ	2	2	2	2
Macedonian	SCONJ	comp	obj	VERB	19	19	31	31
Macedonian	SCONJ	conj	coord	SCONJ	1	1	3	3
Macedonian	SCONJ	mod		ADV	2	0	-2	2
Macedonian	SCONJ	punct		PUNCT	7	5	18	22
Macedonian	SCONJ	subj		NOUN	1	0	-1	1
Macedonian	VERB	cc		ADV	1	0	-2	2
Macedonian	VERB	cc		CCONJ	56	1	-103	105
Macedonian	VERB	cc		PART	1	0	-3	3
Macedonian	VERB	comp		PRON	68	9	-51	75
Macedonian	VERB	comp	obj	ADJ	2	2	4	4
Macedonian	VERB	comp	obj	ADP	3	3	7	7
Macedonian	VERB	comp	obj	CCONJ	2	2	2	2
Macedonian	VERB	comp	obj	DET	1	0	-2	2
Macedonian	VERB	comp	obj	NOUN	60	60	78	78
Macedonian	VERB	comp	obj	PART	3	3	3	3
Macedonian	VERB	comp	obj	PRON	35	3	-35	41
Macedonian	VERB	comp	obj	SCONJ	5	5	5	5
Macedonian	VERB	comp	obj	VERB	8	7	13	19
Macedonian	VERB	comp	obl	ADP	2	2	4	4
Macedonian	VERB	comp	obl	ADV	1	1	1	1
Macedonian	VERB	comp	obl	PART	20	20	23	23
Macedonian	VERB	comp	obl	PRON	22	5	-18	30
Macedonian	VERB	comp	obl	SCONJ	1	1	1	1
Macedonian	VERB	comp	obl	VERB	1	1	5	5
Macedonian	VERB	comp	pred	ADJ	1	1	2	2
Macedonian	VERB	comp	pred	PART	1	1	1	1
Macedonian	VERB	conj	coord	ADV	1	1	4	4
Macedonian	VERB	conj	coord	AUX	8	8	40	40
Macedonian	VERB	conj	coord	NOUN	1	1	5	5
Macedonian	VERB	conj	coord	PART	2	2	12	12
Macedonian	VERB	conj	coord	PROPN	2	2	7	7
Macedonian	VERB	conj	coord	SCONJ	1	1	2	2
Macedonian	VERB	conj	coord	VERB	41	41	179	179
Macedonian	VERB	discourse		PART	2	2	2	2
Macedonian	VERB	mod		ADP	5	4	-1	9
Macedonian	VERB	mod		ADV	31	10	-27	53
Macedonian	VERB	mod		AUX	3	3	16	16
Macedonian	VERB	mod		PART	35	0	-46	46
Macedonian	VERB	mod		SCONJ	7	4	4	28
Macedonian	VERB	mod		VERB	3	3	8	8
Macedonian	VERB	parataxis		VERB	1	0	-4	4
Macedonian	VERB	punct		PUNCT	140	124	692	796
Macedonian	VERB	subj		ADJ	1	1	1	1
Macedonian	VERB	subj		DET	1	1	1	1
Macedonian	VERB	subj		NOUN	23	6	-48	70
Macedonian	VERB	subj		PART	1	1	1	1
Macedonian	VERB	subj		PRON	23	0	-36	36
Macedonian	VERB	subj		PROPN	6	1	-16	18
Macedonian	VERB	udep		ADP	50	46	47	75
Macedonian	VERB	udep		NOUN	5	3	4	8
Macedonian	VERB	vocative		INTJ	1	0	-2	2
Macedonian	VERB	vocative		PROPN	1	0	-2	2
Macedonian	__0__	root		AUX	33	33	98	98
Macedonian	__0__	root		NOUN	2	2	2	2
Macedonian	__0__	root		SCONJ	1	1	3	3
Macedonian	__0__	root		VERB	119	119	300	300
Madi	ADV	unk		X	1	1	1	1
Madi	AUX	comp	aux	VERB	10	0	-12	12
Madi	AUX	comp	pred	VERB	1	0	-1	1
Madi	AUX	discourse		PRON	4	3	1	5
Madi	AUX	parataxis		VERB	1	1	4	4
Madi	AUX	punct		PUNCT	7	7	12	12
Madi	AUX	subj		NOUN	2	0	-7	7
Madi	AUX	subj		PRON	6	0	-15	15
Madi	AUX	vocative		NOUN	1	0	-3	3
Madi	NOUN	compound		NOUN	1	1	1	1
Madi	NOUN	mod		NOUN	2	0	-2	2
Madi	NOUN	mod		VERB	2	2	2	2
Madi	NOUN	punct		PUNCT	2	2	2	2
Madi	NOUN	unk		X	1	1	1	1
Madi	PRON	mod		PRON	1	1	1	1
Madi	VERB	comp		PRON	2	0	-3	3
Madi	VERB	comp	obj	AUX	1	1	8	8
Madi	VERB	comp	obj	NOUN	6	0	-12	12
Madi	VERB	comp	obj	PRON	8	0	-13	13
Madi	VERB	discourse		PART	2	2	2	2
Madi	VERB	discourse		PRON	4	4	6	6
Madi	VERB	mod		ADV	2	2	3	3
Madi	VERB	mod		AUX	2	0	-7	7
Madi	VERB	punct		PUNCT	11	11	19	19
Madi	VERB	subj		NOUN	1	0	-3	3
Madi	VERB	subj		PRON	6	0	-6	6
Madi	VERB	udep		ADV	1	1	2	2
Madi	VERB	udep		NOUN	1	1	2	2
Madi	VERB	unk		AUX	2	2	3	3
Madi	VERB	unk		PRON	1	1	3	3
Madi	VERB	unk		VERB	1	1	1	1
Madi	VERB	unk		X	2	2	4	4
Madi	__0__	root		AUX	8	8	39	39
Madi	__0__	root		NOUN	2	2	4	4
Madi	__0__	root		VERB	10	10	29	29
Makurap	ADP	comp	obj	DET	2	0	-2	2
Makurap	ADP	comp	obj	NOUN	4	0	-4	4
Makurap	ADV	discourse		PART	1	0	-1	1
Makurap	ADV	mod		ADV	1	0	-1	1
Makurap	ADV	mod		DET	1	0	-2	2
Makurap	ADV	mod		NOUN	1	0	-4	4
Makurap	ADV	udep		PART	1	0	-2	2
Makurap	AUX	comp	aux	VERB	2	0	-2	2
Makurap	AUX	mod		ADV	1	0	-3	3
Makurap	AUX	subj		NOUN	1	0	-2	2
Makurap	DET	unk		NOUN	1	1	1	1
Makurap	NOUN	cc		CCONJ	1	1	1	1
Makurap	NOUN	comp	obj	DET	1	0	-2	2
Makurap	NOUN	conj	coord	NOUN	1	1	1	1
Makurap	NOUN	discourse		INTJ	1	0	-2	2
Makurap	NOUN	discourse		NOUN	1	1	2	2
Makurap	NOUN	discourse		PART	3	3	4	4
Makurap	NOUN	mod		ADV	2	0	-2	2
Makurap	NOUN	mod		DET	1	0	-1	1
Makurap	NOUN	mod		NOUN	7	4	2	10
Makurap	NOUN	parataxis		VERB	1	1	1	1
Makurap	NOUN	udep		ADP	2	1	0	4
Makurap	NOUN	unk		NOUN	2	0	-2	2
Makurap	NOUN	unk		PART	1	1	3	3
Makurap	NOUN	unk		VERB	1	1	3	3
Makurap	PART	mod		ADV	1	0	-1	1
Makurap	PRON	discourse		INTJ	1	0	-1	1
Makurap	PRON	discourse		PART	2	2	3	3
Makurap	PRON	unk		DET	1	1	2	2
Makurap	VERB	cc		CCONJ	2	0	-5	5
Makurap	VERB	comp	obj	DET	1	0	-1	1
Makurap	VERB	comp	obj	NOUN	11	0	-19	19
Makurap	VERB	comp	obj	VERB	3	2	1	3
Makurap	VERB	conj	coord	VERB	2	2	3	3
Makurap	VERB	discourse		INTJ	2	0	-6	6
Makurap	VERB	discourse		PART	6	6	10	10
Makurap	VERB	discourse		VERB	3	2	3	11
Makurap	VERB	mod		ADV	21	5	-16	28
Makurap	VERB	mod		VERB	2	1	0	2
Makurap	VERB	parataxis		PRON	3	3	5	5
Makurap	VERB	parataxis		VERB	12	11	21	23
Makurap	VERB	punct		PUNCT	3	3	3	3
Makurap	VERB	subj		NOUN	2	0	-7	7
Makurap	VERB	subj		PRON	7	4	0	12
Makurap	VERB	udep		ADP	4	4	8	8
Makurap	VERB	unk		CCONJ	1	0	-1	1
Makurap	VERB	unk		PART	4	2	-4	8
Makurap	VERB	unk		VERB	6	6	8	8
Makurap	__0__	root		AUX	2	2	6	6
Makurap	__0__	root		NOUN	7	7	13	13
Makurap	__0__	root		PRON	2	2	3	3
Makurap	__0__	root		VERB	26	26	82	82
Malayalam	ADJ	cc		CCONJ	1	1	1	1
Malayalam	ADJ	compound		ADJ	1	0	-2	2
Malayalam	ADJ	compound		NOUN	3	0	-3	3
Malayalam	ADJ	compound		VERB	1	0	-1	1
Malayalam	ADJ	conj	coord	ADJ	1	1	2	2
Malayalam	ADJ	det		DET	3	0	-3	3
Malayalam	ADJ	mod		ADJ	16	0	-32	32
Malayalam	ADJ	mod		ADV	7	0	-7	7
Malayalam	ADJ	mod		NOUN	29	0	-32	32
Malayalam	ADJ	mod		NUM	1	0	-1	1
Malayalam	ADJ	mod		PRON	1	0	-1	1
Malayalam	ADJ	mod		PROPN	11	0	-29	29
Malayalam	ADJ	mod		VERB	3	0	-11	11
Malayalam	ADJ	punct		PUNCT	7	4	-13	21
Malayalam	ADJ	subj		NOUN	2	0	-2	2
Malayalam	ADJ	subj		PROPN	1	0	-1	1
Malayalam	ADJ	udep		ADP	1	0	-2	2
Malayalam	ADJ	udep		NOUN	5	1	-14	16
Malayalam	ADJ	unk		VERB	2	0	-4	4
Malayalam	ADP	cc		CCONJ	3	0	-3	3
Malayalam	ADP	comp	obj	AUX	3	3	3	3
Malayalam	ADP	comp	obj	NOUN	21	0	-23	23
Malayalam	ADP	comp	obj	NUM	5	0	-6	6
Malayalam	ADP	comp	obj	PRON	1	0	-1	1
Malayalam	ADP	comp	obj	PROPN	2	0	-3	3
Malayalam	ADP	comp	obj	VERB	4	0	-4	4
Malayalam	ADP	flat		DET	1	1	1	1
Malayalam	ADP	mod		ADP	1	0	-3	3
Malayalam	ADP	mod		ADV	1	0	-3	3
Malayalam	ADP	mod		NOUN	1	0	-1	1
Malayalam	ADP	mod		PART	3	3	3	3
Malayalam	ADP	punct		PUNCT	1	0	-1	1
Malayalam	ADP	subj		PROPN	1	0	-5	5
Malayalam	ADV	comp	obj	NOUN	1	0	-1	1
Malayalam	ADV	compound		VERB	1	0	-3	3
Malayalam	ADV	det		PRON	1	0	-1	1
Malayalam	ADV	mod		ADJ	5	0	-5	5
Malayalam	ADV	mod		ADV	2	0	-3	3
Malayalam	ADV	mod		NOUN	2	0	-2	2
Malayalam	ADV	mod		NUM	1	0	-1	1
Malayalam	ADV	mod		PART	3	3	3	3
Malayalam	ADV	mod		PRON	2	0	-2	2
Malayalam	ADV	punct		PUNCT	1	1	1	1
Malayalam	ADV	subj		NOUN	2	0	-4	4
Malayalam	ADV	subj		PRON	2	0	-11	11
Malayalam	ADV	udep		NOUN	3	0	-4	4
Malayalam	ADV	udep		PRON	1	0	-1	1
Malayalam	AUX	cc		CCONJ	3	0	-12	12
Malayalam	AUX	comp	aux	VERB	9	3	-2	10
Malayalam	AUX	comp	obj	NOUN	1	0	-3	3
Malayalam	AUX	comp	pred	ADJ	9	0	-13	13
Malayalam	AUX	comp	pred	ADV	1	0	-1	1
Malayalam	AUX	comp	pred	AUX	3	0	-4	4
Malayalam	AUX	comp	pred	CCONJ	1	0	-1	1
Malayalam	AUX	comp	pred	NOUN	57	1	-74	78
Malayalam	AUX	comp	pred	NUM	1	0	-1	1
Malayalam	AUX	comp	pred	PROPN	4	0	-10	10
Malayalam	AUX	comp	pred	SCONJ	2	0	-2	2
Malayalam	AUX	comp	pred	VERB	20	1	-22	24
Malayalam	AUX	conj	coord	ADP	1	0	-1	1
Malayalam	AUX	conj	coord	AUX	1	1	3	3
Malayalam	AUX	mod		ADP	1	0	-6	6
Malayalam	AUX	mod		ADV	16	0	-103	103
Malayalam	AUX	mod		NOUN	2	0	-7	7
Malayalam	AUX	mod		PART	2	0	-2	2
Malayalam	AUX	mod		PROPN	1	1	1	1
Malayalam	AUX	parataxis		AUX	1	1	6	6
Malayalam	AUX	parataxis		PROPN	1	1	3	3
Malayalam	AUX	parataxis		VERB	2	2	12	12
Malayalam	AUX	punct		PUNCT	54	49	45	131
Malayalam	AUX	subj		NOUN	28	1	-117	121
Malayalam	AUX	subj		PRON	12	1	-30	32
Malayalam	AUX	subj		PROPN	5	1	-15	17
Malayalam	AUX	subj		VERB	7	0	-31	31
Malayalam	AUX	udep		NOUN	3	0	-22	22
Malayalam	AUX	udep		PROPN	1	0	-1	1
Malayalam	CCONJ	conj	coord	AUX	1	1	8	8
Malayalam	CCONJ	conj	coord	DET	1	1	1	1
Malayalam	CCONJ	mod		PART	1	1	1	1
Malayalam	DET	flat		NOUN	1	1	1	1
Malayalam	NOUN	cc		CCONJ	47	46	47	49
Malayalam	NOUN	cc		PART	1	1	1	1
Malayalam	NOUN	comp	obj	NOUN	10	0	-28	28
Malayalam	NOUN	comp	obl	AUX	1	0	-2	2
Malayalam	NOUN	comp	obl	NOUN	1	0	-1	1
Malayalam	NOUN	comp	obl	SCONJ	3	0	-11	11
Malayalam	NOUN	compound		ADJ	2	0	-2	2
Malayalam	NOUN	compound		NOUN	23	0	-23	23
Malayalam	NOUN	compound		PROPN	5	0	-5	5
Malayalam	NOUN	compound		VERB	2	2	2	2
Malayalam	NOUN	conj	appos	NOUN	2	2	6	6
Malayalam	NOUN	conj	appos	PROPN	1	1	2	2
Malayalam	NOUN	conj	coord	ADJ	2	2	6	6
Malayalam	NOUN	conj	coord	ADP	2	2	8	8
Malayalam	NOUN	conj	coord	AUX	2	2	6	6
Malayalam	NOUN	conj	coord	NOUN	38	38	105	105
Malayalam	NOUN	conj	coord	PROPN	2	2	10	10
Malayalam	NOUN	det		DET	31	2	-30	34
Malayalam	NOUN	det		PRON	4	0	-7	7
Malayalam	NOUN	flat		ADP	3	3	5	5
Malayalam	NOUN	flat		NOUN	4	4	6	6
Malayalam	NOUN	flat		NUM	1	1	1	1
Malayalam	NOUN	flat		PROPN	9	9	11	11
Malayalam	NOUN	mod		ADJ	164	0	-184	184
Malayalam	NOUN	mod		ADP	1	0	-1	1
Malayalam	NOUN	mod		ADV	5	2	-13	17
Malayalam	NOUN	mod		AUX	5	0	-18	18
Malayalam	NOUN	mod		CCONJ	1	1	1	1
Malayalam	NOUN	mod		DET	1	0	-1	1
Malayalam	NOUN	mod		NOUN	104	1	-171	173
Malayalam	NOUN	mod		NUM	25	0	-26	26
Malayalam	NOUN	mod		PART	28	14	-10	38
Malayalam	NOUN	mod		PRON	14	0	-18	18
Malayalam	NOUN	mod		PROPN	42	1	-82	84
Malayalam	NOUN	mod		VERB	13	0	-31	31
Malayalam	NOUN	parataxis		ADV	1	1	15	15
Malayalam	NOUN	parataxis		AUX	3	3	24	24
Malayalam	NOUN	parataxis		NOUN	4	3	9	29
Malayalam	NOUN	parataxis		VERB	5	5	26	26
Malayalam	NOUN	punct		PUNCT	73	53	111	175
Malayalam	NOUN	reparandum		PART	1	0	-2	2
Malayalam	NOUN	subj		AUX	3	0	-5	5
Malayalam	NOUN	subj		NOUN	4	0	-22	22
Malayalam	NOUN	subj		PROPN	2	0	-21	21
Malayalam	NOUN	udep		ADP	6	0	-24	24
Malayalam	NOUN	udep		AUX	1	0	-4	4
Malayalam	NOUN	udep		NOUN	10	1	-21	23
Malayalam	NOUN	udep		NUM	1	0	-5	5
Malayalam	NOUN	udep		PROPN	6	0	-26	26
Malayalam	NOUN	udep		SCONJ	1	0	-3	3
Malayalam	NOUN	unk		AUX	2	0	-4	4
Malayalam	NOUN	unk		VERB	3	0	-6	6
Malayalam	NUM	flat		NOUN	1	1	1	1
Malayalam	NUM	mod		ADJ	2	0	-2	2
Malayalam	NUM	mod		NUM	1	0	-1	1
Malayalam	NUM	punct		PUNCT	1	1	1	1
Malayalam	NUM	subj		NOUN	1	0	-1	1
Malayalam	PART	comp	obj	ADJ	1	0	-1	1
Malayalam	PART	comp	obj	ADV	1	0	-2	2
Malayalam	PART	comp	obj	AUX	1	0	-1	1
Malayalam	PART	comp	obj	NOUN	2	0	-2	2
Malayalam	PART	comp	obj	NUM	1	0	-1	1
Malayalam	PART	comp	obj	PRON	1	0	-1	1
Malayalam	PART	comp	obj	PROPN	4	0	-6	6
Malayalam	PART	comp	obj	VERB	7	0	-7	7
Malayalam	PART	punct		PUNCT	2	1	-1	3
Malayalam	PRON	conj	coord	X	1	1	1	1
Malayalam	PRON	det		DET	1	1	1	1
Malayalam	PRON	mod		ADV	2	1	0	2
Malayalam	PRON	mod		NOUN	1	1	1	1
Malayalam	PRON	mod		PROPN	1	0	-1	1
Malayalam	PRON	punct		PUNCT	1	1	1	1
Malayalam	PRON	subj		AUX	1	0	-1	1
Malayalam	PRON	subj		PRON	2	0	-3	3
Malayalam	PROPN	cc		CCONJ	20	20	29	29
Malayalam	PROPN	cc		PART	2	2	2	2
Malayalam	PROPN	comp	obl	SCONJ	1	0	-2	2
Malayalam	PROPN	compound		PROPN	1	0	-2	2
Malayalam	PROPN	conj	appos	NOUN	3	3	9	9
Malayalam	PROPN	conj	coord	AUX	1	1	3	3
Malayalam	PROPN	conj	coord	CCONJ	2	2	3	3
Malayalam	PROPN	conj	coord	NOUN	2	2	4	4
Malayalam	PROPN	conj	coord	PROPN	23	23	71	71
Malayalam	PROPN	conj	coord	VERB	1	1	6	6
Malayalam	PROPN	det		DET	1	0	-1	1
Malayalam	PROPN	flat		NOUN	4	4	4	4
Malayalam	PROPN	flat		NUM	1	1	1	1
Malayalam	PROPN	flat		PART	1	1	3	3
Malayalam	PROPN	flat		PROPN	69	69	74	74
Malayalam	PROPN	mod		ADJ	21	0	-22	22
Malayalam	PROPN	mod		ADV	1	0	-9	9
Malayalam	PROPN	mod		NOUN	14	0	-26	26
Malayalam	PROPN	mod		NUM	2	1	0	2
Malayalam	PROPN	mod		PART	2	1	-1	3
Malayalam	PROPN	mod		PRON	3	1	-3	5
Malayalam	PROPN	mod		PROPN	4	0	-11	11
Malayalam	PROPN	mod		SYM	1	1	1	1
Malayalam	PROPN	mod		VERB	2	0	-3	3
Malayalam	PROPN	orphan		NOUN	2	2	2	2
Malayalam	PROPN	parataxis		AUX	2	2	22	22
Malayalam	PROPN	parataxis		NOUN	2	2	23	23
Malayalam	PROPN	parataxis		PROPN	1	1	15	15
Malayalam	PROPN	parataxis		VERB	3	3	39	39
Malayalam	PROPN	punct		PUNCT	50	32	134	190
Malayalam	PROPN	subj		NOUN	1	0	-1	1
Malayalam	PROPN	udep		AUX	1	0	-1	1
Malayalam	PROPN	udep		NOUN	2	2	7	7
Malayalam	SCONJ	cc		CCONJ	1	0	-4	4
Malayalam	SCONJ	comp	obj	AUX	10	3	-5	11
Malayalam	SCONJ	comp	obj	NOUN	2	0	-2	2
Malayalam	SCONJ	comp	obj	VERB	12	0	-12	12
Malayalam	SCONJ	conj	coord	SCONJ	2	2	11	11
Malayalam	SCONJ	goeswith		X	1	1	1	1
Malayalam	SCONJ	mod		ADV	1	0	-6	6
Malayalam	SCONJ	mod		PART	2	2	2	2
Malayalam	SCONJ	subj		NOUN	1	0	-16	16
Malayalam	SCONJ	subj		PRON	1	0	-2	2
Malayalam	SYM	flat		PROPN	1	1	1	1
Malayalam	VERB	cc		CCONJ	14	10	-16	42
Malayalam	VERB	cc		PART	1	1	1	1
Malayalam	VERB	comp	obj	ADP	2	0	-2	2
Malayalam	VERB	comp	obj	ADV	1	0	-1	1
Malayalam	VERB	comp	obj	AUX	5	0	-22	22
Malayalam	VERB	comp	obj	NOUN	87	1	-145	147
Malayalam	VERB	comp	obj	PRON	6	0	-11	11
Malayalam	VERB	comp	obj	PROPN	8	0	-49	49
Malayalam	VERB	comp	obj	SCONJ	15	0	-49	49
Malayalam	VERB	comp	obj	VERB	7	0	-31	31
Malayalam	VERB	comp	obl	NOUN	5	0	-21	21
Malayalam	VERB	comp	obl	PROPN	2	0	-6	6
Malayalam	VERB	comp	obl	VERB	3	0	-15	15
Malayalam	VERB	comp	pred	NOUN	3	0	-6	6
Malayalam	VERB	compound		ADV	1	0	-1	1
Malayalam	VERB	compound		AUX	2	0	-5	5
Malayalam	VERB	compound		NOUN	15	0	-15	15
Malayalam	VERB	compound		VERB	34	5	-86	106
Malayalam	VERB	conj	coord	VERB	5	5	24	24
Malayalam	VERB	mod		ADJ	2	0	-5	5
Malayalam	VERB	mod		ADP	2	0	-7	7
Malayalam	VERB	mod		ADV	56	1	-170	172
Malayalam	VERB	mod		AUX	9	0	-52	52
Malayalam	VERB	mod		NOUN	5	0	-6	6
Malayalam	VERB	mod		PART	9	9	9	9
Malayalam	VERB	mod		PROPN	1	0	-2	2
Malayalam	VERB	mod		VERB	11	0	-75	75
Malayalam	VERB	parataxis		NOUN	1	1	20	20
Malayalam	VERB	punct		PUNCT	127	117	62	232
Malayalam	VERB	reparandum		ADJ	1	0	-2	2
Malayalam	VERB	subj		ADP	1	0	-1	1
Malayalam	VERB	subj		AUX	5	0	-15	15
Malayalam	VERB	subj		NOUN	87	2	-254	258
Malayalam	VERB	subj		PART	2	0	-3	3
Malayalam	VERB	subj		PRON	27	1	-59	61
Malayalam	VERB	subj		PROPN	23	1	-94	96
Malayalam	VERB	subj		SCONJ	1	0	-1	1
Malayalam	VERB	subj		VERB	5	0	-22	22
Malayalam	VERB	udep		ADP	17	0	-56	56
Malayalam	VERB	udep		ADV	3	0	-13	13
Malayalam	VERB	udep		AUX	6	0	-22	22
Malayalam	VERB	udep		NOUN	81	1	-327	329
Malayalam	VERB	udep		NUM	1	0	-3	3
Malayalam	VERB	udep		PRON	5	0	-14	14
Malayalam	VERB	udep		PROPN	12	0	-42	42
Malayalam	VERB	udep		VERB	3	0	-11	11
Malayalam	VERB	vocative		PROPN	1	0	-3	3
Malayalam	__0__	root		ADJ	3	3	6	6
Malayalam	__0__	root		AUX	44	44	408	408
Malayalam	__0__	root		NOUN	37	37	288	288
Malayalam	__0__	root		NUM	1	1	3	3
Malayalam	__0__	root		PRON	1	1	6	6
Malayalam	__0__	root		PROPN	15	15	36	36
Malayalam	__0__	root		VERB	117	117	1140	1140
Marathi	ADJ	compound		ADJ	3	1	0	4
Marathi	ADJ	conj	coord	ADJ	2	2	3	3
Marathi	ADJ	det		DET	1	0	-3	3
Marathi	ADJ	discourse		PART	4	4	4	4
Marathi	ADJ	mod		ADJ	2	0	-3	3
Marathi	ADJ	mod		ADV	2	0	-7	7
Marathi	ADJ	mod		NUM	1	0	-1	1
Marathi	ADJ	parataxis		VERB	1	1	5	5
Marathi	ADJ	punct		PUNCT	16	9	4	28
Marathi	ADJ	subj		NOUN	2	0	-2	2
Marathi	ADJ	subj		PRON	1	0	-1	1
Marathi	ADJ	udep		ADP	1	0	-2	2
Marathi	ADJ	udep		NOUN	2	1	1	3
Marathi	ADJ	vocative		NOUN	1	0	-3	3
Marathi	ADP	cc		CCONJ	1	0	-3	3
Marathi	ADP	comp	obj	NOUN	155	0	-155	155
Marathi	ADP	comp	obj	PART	9	0	-9	9
Marathi	ADP	comp	obj	PRON	94	0	-94	94
Marathi	ADP	comp	obj	PROPN	14	0	-14	14
Marathi	ADP	comp	obj	VERB	19	0	-21	21
Marathi	ADP	conj	coord	ADP	2	2	6	6
Marathi	ADP	discourse		PART	3	3	3	3
Marathi	ADP	dislocated		NOUN	1	0	-4	4
Marathi	ADP	mod		ADP	2	0	-5	5
Marathi	ADP	mod		ADV	1	0	-2	2
Marathi	ADP	punct		PUNCT	5	1	-7	9
Marathi	ADP	subj		NOUN	5	0	-12	12
Marathi	ADP	subj		PRON	1	0	-3	3
Marathi	ADP	subj		VERB	1	0	-2	2
Marathi	ADV	cc		CCONJ	1	0	-1	1
Marathi	ADV	comp	obj	AUX	1	0	-1	1
Marathi	ADV	comp	obj	NOUN	1	0	-4	4
Marathi	ADV	comp	obj	PRON	1	0	-1	1
Marathi	ADV	comp	obj	VERB	2	0	-2	2
Marathi	ADV	comp	obl	AUX	1	1	5	5
Marathi	ADV	conj	coord	ADV	1	1	2	2
Marathi	ADV	discourse		ADV	1	0	-3	3
Marathi	ADV	flat		ADV	1	1	1	1
Marathi	ADV	mod		ADJ	1	0	-1	1
Marathi	ADV	mod		ADV	2	0	-5	5
Marathi	ADV	mod		NUM	1	0	-1	1
Marathi	ADV	parataxis		VERB	1	1	3	3
Marathi	ADV	punct		PUNCT	4	3	9	11
Marathi	ADV	subj		PROPN	1	0	-2	2
Marathi	ADV	udep		ADP	7	0	-7	7
Marathi	ADV	udep		NOUN	1	0	-2	2
Marathi	ADV	udep		PRON	2	0	-3	3
Marathi	ADV	unk		VERB	1	0	-1	1
Marathi	ADV	vocative		INTJ	1	1	1	1
Marathi	ADV	vocative		NOUN	1	1	3	3
Marathi	AUX	cc		CCONJ	14	0	-66	66
Marathi	AUX	comp	aux	ADJ	3	0	-3	3
Marathi	AUX	comp	aux	ADP	1	0	-5	5
Marathi	AUX	comp	aux	ADV	2	0	-2	2
Marathi	AUX	comp	aux	AUX	9	1	-7	9
Marathi	AUX	comp	aux	NOUN	7	0	-7	7
Marathi	AUX	comp	aux	PRON	1	0	-1	1
Marathi	AUX	comp	aux	SCONJ	1	1	3	3
