measure	language	value	n_scope	n_hit	ci_low	ci_high
freq:subj	Abaza	20.0	430	86	16.492	24.039
freq:subj	Abkhaz	21.1555	6958	1472	20.212	22.131
freq:subj	Akkadian	3.5294	1360	48	2.672	4.648
freq:subj	Akuntsu	27.3894	701	192	24.218	30.807
freq:subj	Albanian	8.4195	3385	285	7.531	9.403
freq:subj	Alemannic	10.2564	1092	112	8.594	12.197
freq:subj	Amharic	19.644	7585	1490	18.765	20.553
freq:subj	Apurina	28.4746	590	168	24.981	32.246
freq:subj	Assamese	14.0845	568	80	11.464	17.187
freq:subj	Assyrian	14.0	300	42	10.527	18.383
freq:subj	Azerbaijani	26.2136	515	135	22.601	30.178
freq:subj	Bambara	19.0193	9748	1854	18.252	19.811
freq:subj	Bavarian	11.1235	10788	1200	10.544	11.731
freq:subj	Beja	5.8426	8147	476	5.354	6.373
freq:subj	Bengali	21.2121	165	35	15.666	28.068
freq:subj	Bhojpuri	7.3717	3839	283	6.587	8.242
freq:subj	Bokota	20.2221	1711	346	18.387	22.191
freq:subj	Brahui	10.935	631	69	8.732	13.61
freq:subj	Breton	7.7598	7410	575	7.172	8.391
freq:subj	Buryat	12.2095	6110	746	11.412	13.054
freq:subj	Cantonese	11.0519	8632	954	10.408	11.731
freq:subj	Cappadocian	8.3935	3324	279	7.498	9.385
freq:subj	Cebuano	17.4654	939	164	15.171	20.025
freq:subj	Central_Kurdish	15.122	410	62	11.979	18.913
freq:subj	Chinese	11.3154	15121	1711	10.82	11.83
freq:subj	Chintang	13.6169	8864	1207	12.919	14.347
freq:subj	Chukchi	12.7494	3208	409	11.64	13.948
freq:subj	Classical_Chinese	16.43	493	81	13.421	19.958
freq:subj	Czech	9.7206	4187	407	8.86	10.655
freq:subj	English	12.2151	35538	4341	11.879	12.56
freq:subj	Esperanto	9.9598	2490	248	8.845	11.198
freq:subj	Faroese	19.2179	6598	1268	18.285	20.186
freq:subj	Finnish	13.6739	10904	1491	13.042	14.332
freq:subj	French	9.7909	4065	398	8.915	10.743
freq:subj	Frisian_Dutch	12.2277	2846	348	11.075	13.482
freq:subj	Gheg	8.1497	12663	1032	7.686	8.639
freq:subj	Gorontalo	25.3165	158	40	19.178	32.627
freq:subj	Greek	7.9703	15608	1244	7.556	8.406
freq:subj	Guarani	4.7297	148	7	2.31	9.44
freq:subj	Gujarati	14.0323	1240	174	12.21	16.077
freq:subj	Gwichin	9.9379	322	32	7.128	13.693
freq:subj	Haitian_Creole	14.4786	2666	386	13.194	15.865
freq:subj	Hausa	5.1086	33825	1728	4.879	5.348
freq:subj	Hebrew	9.4163	6425	605	8.726	10.155
freq:subj	Highland_Puebla_Nahuatl	17.9263	5478	982	16.933	18.964
freq:subj	Hittite	9.2265	1073	99	7.637	11.107
freq:subj	Ika	7.9299	3594	285	7.091	8.859
freq:subj	Irish	8.9962	3646	328	8.11	9.969
freq:subj	Italian	7.8947	5130	405	7.188	8.665
freq:subj	Javanese	14.6341	9799	1434	13.948	15.348
freq:subj	Kaapor	26.4706	272	72	21.582	32.015
freq:subj	Kadiweu	38.7283	173	67	31.789	46.157
freq:subj	Kangri	13.4265	1646	221	11.864	15.159
freq:subj	Karelian	12.6055	1896	239	11.187	14.176
freq:subj	Karo	21.5227	1366	294	19.425	23.78
freq:subj	Kazakh	17.4724	6433	1124	16.564	18.42
freq:subj	Kiche	15.6565	6055	948	14.763	16.594
freq:subj	Komi_Permyak	21.4178	663	142	18.464	24.701
freq:subj	Komi_Zyrian	13.7234	6427	882	12.904	14.586
freq:subj	Korean	14.4976	17465	2532	13.983	15.028
freq:subj	Kyrgyz	24.0885	768	185	21.198	27.237
freq:subj	Latgalian	22.0	100	22	15.001	31.07
freq:subj	Latvian	23.2323	99	23	16.009	32.455
freq:subj	Ligurian	8.2748	5124	424	7.551	9.061
freq:subj	Lithuanian	11.6215	3244	377	10.564	12.77
freq:subj	Livvi	15.5485	939	146	13.372	18.006
freq:subj	Luxembourgish	18.3824	136	25	12.773	25.729
freq:subj	Macedonian	9.4857	875	83	7.717	11.608
freq:subj	Madi	23.0769	65	15	14.514	34.645
freq:subj	Makurap	9.8039	102	10	5.413	17.113
freq:subj	Malayalam	14.6546	1549	227	12.981	16.503
freq:subj	Marathi	20.798	2356	490	19.207	22.484
freq:subj	Mbya_Guarani	13.7405	655	90	11.315	16.589
freq:subj	Middle_Armenian	11.5538	753	87	9.463	14.035
freq:subj	Middle_French	9.1229	5689	519	8.402	9.899
freq:subj	Moksha	16.0576	2709	435	14.723	17.488
freq:subj	Munduruku	14.4427	637	92	11.926	17.386
freq:subj	Naga	22.7414	1926	438	20.925	24.667
freq:subj	Neapolitan	10.0	140	14	6.051	16.086
freq:subj	Nenets	6.8044	823	56	5.277	8.733
freq:subj	Nepali	7.8212	537	42	5.838	10.403
freq:subj	Northern_Kurdish	11.5476	7127	823	10.826	12.31
freq:subj	Northwest_Gbaya	19.4137	2081	404	17.771	21.169
freq:subj	Odia	14.7282	3551	523	13.601	15.932
freq:subj	Old_English	24.7706	109	27	17.619	33.641
freq:subj	Old_French	12.055	12584	1517	11.498	12.635
freq:subj	Old_Georgian	6.8853	5214	359	6.229	7.605
freq:subj	Old_Irish	11.026	653	72	8.848	13.66
freq:subj	Old_Turkish	6.0976	82	5	2.632	13.492
freq:subj	Ottoman_Turkish	10.8001	6574	710	10.073	11.573
freq:subj	Pashto	9.4692	4879	462	8.679	10.323
freq:subj	Paumari	13.1579	266	35	9.615	17.75
freq:subj	Pesh	6.9433	2506	174	6.013	8.006
freq:subj	Phrygian	20.572	1084	223	18.272	23.08
freq:subj	Polish	8.9013	13279	1182	8.429	9.398
freq:subj	Punjabi	11.3884	2845	324	10.273	12.608
freq:subj	Romanian	9.1627	3798	348	8.286	10.122
freq:subj	Ruuli	11.7778	3600	424	10.765	12.872
freq:subj	Sanskrit	18.061	1279	231	16.049	20.264
freq:subj	Shanghainese	16.1982	5408	876	15.24	17.204
freq:subj	Sicilian	8.7605	7979	699	8.16	9.401
freq:subj	Sinhala	21.3531	946	202	18.86	24.078
freq:subj	Skolt_Sami	19.603	1612	316	17.738	21.612
freq:subj	South_Levantine_Arabic	7.5901	527	40	5.623	10.171
freq:subj	Southern_Kurdish	16.2874	835	136	13.938	18.945
freq:subj	Spanish	7.1592	5238	375	6.492	7.889
freq:subj	Spanish_Sign_Language	33.5821	670	225	30.109	37.243
freq:subj	Swedish	16.0264	8929	1431	15.28	16.802
freq:subj	Swedish_Sign_Language	25.2439	820	207	22.391	28.328
freq:subj	Tagalog	16.6534	1261	210	14.699	18.81
freq:subj	Tamil	12.6072	9209	1161	11.945	13.301
freq:subj	Tatar	10.9017	1486	162	9.417	12.588
freq:subj	Teko	15.3687	1451	223	13.605	17.316
freq:subj	Telugu	34.5983	3373	1167	33.011	36.22
freq:subj	Telugu_English	32.9412	255	84	27.463	38.926
freq:subj	Tswana	19.0141	142	27	13.409	26.251
freq:subj	Tupinamba	9.087	2355	214	7.992	10.315
freq:subj	Turkish	14.0399	23248	3264	13.599	14.492
freq:subj	Turkish_English	12.8788	264	34	9.364	17.458
freq:subj	Umbrian	4.5403	881	40	3.352	6.124
freq:subj	Upper_Sorbian	10.1278	7277	737	9.456	10.842
freq:subj	Uzbek	16.7132	8598	1437	15.939	17.517
freq:subj	Veps	15.5859	879	137	13.338	18.133
freq:subj	Vietnamese	13.2944	1369	182	11.598	15.196
freq:subj	Warlpiri	27.451	204	56	21.786	33.949
freq:subj	Wolof	14.708	32105	4722	14.325	15.1
freq:subj	Xavante	18.431	1058	195	16.21	20.88
freq:subj	Xibe	8.7957	10903	959	8.279	9.342
freq:subj	Yakut	20.9957	924	194	18.492	23.739
freq:subj	Yoruba	16.118	5863	945	15.199	17.081
freq:subj	Yupik	25.0725	690	173	21.982	28.438
freq:subj	Zazaki	13.3169	811	108	11.151	15.829
freq:udep	Abaza	15.1163	430	65	12.04	18.81
freq:udep	Abkhaz	7.1429	6958	497	6.561	7.772
freq:udep	Akkadian	12.1324	1360	165	10.503	13.975
freq:udep	Akuntsu	6.2767	701	44	4.709	8.321
freq:udep	Albanian	10.3102	3385	349	9.33	11.38
freq:udep	Alemannic	12.6374	1092	138	10.797	14.74
freq:udep	Amharic	6.8293	7585	518	6.283	7.419
freq:udep	Apurina	11.0169	590	65	8.738	13.8
freq:udep	Assamese	13.3803	568	76	10.825	16.427
freq:udep	Assyrian	9.3333	300	28	6.536	13.159
freq:udep	Azerbaijani	17.4757	515	90	14.44	20.993
freq:udep	Bambara	13.3668	9748	1303	12.706	14.057
freq:udep	Bavarian	11.4294	10788	1233	10.843	12.044
freq:udep	Beja	6.0636	8147	494	5.566	6.603
freq:udep	Bengali	4.2424	165	7	2.07	8.497
freq:udep	Bhojpuri	23.4957	3839	902	22.181	24.863
freq:udep	Bokota	4.325	1711	74	3.459	5.395
freq:udep	Brahui	16.6403	631	105	13.938	19.746
freq:udep	Breton	11.525	7410	854	10.818	12.272
freq:udep	Buryat	2.6514	6110	162	2.277	3.085
freq:udep	Cantonese	5.5028	8632	475	5.041	6.004
freq:udep	Cappadocian	8.4537	3324	281	7.555	9.448
freq:udep	Cebuano	11.1821	939	105	9.322	13.358
freq:udep	Central_Kurdish	7.3171	410	30	5.173	10.253
freq:udep	Chinese	6.7853	15121	1026	6.395	7.197
freq:udep	Chintang	6.4418	8864	571	5.949	6.972
freq:udep	Chukchi	9.414	3208	302	8.451	10.474
freq:udep	Classical_Chinese	7.3022	493	36	5.321	9.944
freq:udep	Czech	13.4941	4187	565	12.493	14.563
freq:udep	English	11.7621	35538	4180	11.431	12.101
freq:udep	Esperanto	14.0562	2490	350	12.746	15.477
freq:udep	Faroese	14.9591	6598	987	14.119	15.84
freq:udep	Finnish	13.7106	10904	1495	13.078	14.369
freq:udep	French	12.4477	4065	506	11.468	13.498
freq:udep	Frisian_Dutch	10.1546	2846	289	9.098	11.319
freq:udep	Gheg	8.205	12663	1039	7.74	8.696
freq:udep	Gorontalo	10.1266	158	16	6.33	15.816
freq:udep	Greek	8.7391	15608	1364	8.306	9.192
freq:udep	Guajajara	24.555	6349	1559	23.512	25.629
freq:udep	Guarani	31.0811	148	46	24.183	38.937
freq:udep	Gujarati	15.5645	1240	193	13.653	17.688
freq:udep	Gwichin	13.354	322	43	10.067	17.505
freq:udep	Haitian_Creole	15.2288	2666	406	13.915	16.643
freq:udep	Hausa	0.3518	33825	119	0.294	0.421
freq:udep	Hebrew	14.7237	6425	946	13.878	15.611
freq:udep	Highland_Puebla_Nahuatl	8.2877	5478	454	7.587	9.047
freq:udep	Hittite	9.5061	1073	102	7.893	11.408
freq:udep	Ika	0.8069	3594	29	0.562	1.156
freq:udep	Irish	14.4542	3646	527	13.35	15.633
freq:udep	Italian	9.883	5130	507	9.096	10.73
freq:udep	Javanese	11.9706	9799	1173	11.343	12.628
freq:udep	Kaapor	2.9412	272	8	1.498	5.695
freq:udep	Kangri	16.4642	1646	271	14.751	18.333
freq:udep	Karelian	17.4578	1896	331	15.815	19.232
freq:udep	Karo	6.0029	1366	82	4.862	7.39
freq:udep	Kazakh	12.9333	6433	832	12.135	13.776
freq:udep	Kiche	10.289	6055	623	9.549	11.08
freq:udep	Komi_Permyak	14.6305	663	97	12.144	17.524
freq:udep	Komi_Zyrian	15.0303	6427	966	14.178	15.925
freq:udep	Korean	14.3372	17465	2504	13.825	14.865
freq:udep	Kyrgyz	13.8021	768	106	11.542	16.422
freq:udep	Latgalian	9.0	100	9	4.807	16.226
freq:udep	Latvian	7.0707	99	7	3.467	13.881
freq:udep	Ligurian	13.6222	5124	698	12.71	14.589
freq:udep	Lithuanian	9.0937	3244	295	8.152	10.132
freq:udep	Livvi	16.1874	939	152	13.97	18.68
freq:udep	Luxembourgish	3.6765	136	5	1.58	8.318
freq:udep	Macedonian	8.6857	875	76	6.996	10.737
freq:udep	Madi	3.0769	65	2	0.848	10.543
freq:udep	Makurap	6.8627	102	7	3.364	13.493
freq:udep	Malayalam	10.9748	1549	170	9.514	12.629
freq:udep	Marathi	14.3039	2356	337	12.948	15.776
freq:udep	Mbya_Guarani	12.3664	655	81	10.063	15.109
freq:udep	Middle_Armenian	9.8274	753	74	7.901	12.162
freq:udep	Middle_French	15.1345	5689	861	14.227	16.089
freq:udep	Moksha	16.8697	2709	457	15.507	18.327
freq:udep	Munduruku	27.1586	637	173	23.849	30.742
freq:udep	Naga	8.4112	1926	162	7.253	9.735
freq:udep	Neapolitan	7.8571	140	11	4.444	13.521
freq:udep	Nepali	7.2626	537	39	5.358	9.774
freq:udep	Northern_Kurdish	16.669	7127	1188	15.822	17.552
freq:udep	Northwest_Gbaya	2.5949	2081	54	1.994	3.37
freq:udep	Odia	13.9116	3551	494	12.812	15.089
freq:udep	Old_English	4.5872	109	5	1.975	10.291
freq:udep	Old_French	12.7225	12584	1601	12.152	13.316
freq:udep	Old_Georgian	13.5788	5214	708	12.676	14.536
freq:udep	Old_Irish	13.17	653	86	10.79	15.98
freq:udep	Old_Turkish	13.4146	82	11	7.659	22.445
freq:udep	Ottoman_Turkish	15.0593	6574	990	14.215	15.944
freq:udep	Pashto	16.2328	4879	792	15.225	17.294
freq:udep	Paumari	8.2707	266	22	5.525	12.204
freq:udep	Pesh	6.4246	2506	161	5.53	7.453
freq:udep	Phrygian	9.0406	1084	98	7.475	10.895
freq:udep	Polish	12.1244	13279	1610	11.58	12.691
freq:udep	Punjabi	11.8453	2845	337	10.709	13.085
freq:udep	Romanian	10.3476	3798	393	9.419	11.357
freq:udep	Ruuli	9.3056	3600	335	8.399	10.298
freq:udep	Sanskrit	9.7733	1279	125	8.264	11.523
freq:udep	Shanghainese	3.0141	5408	163	2.591	3.504
freq:udep	Sicilian	11.4425	7979	913	10.763	12.16
freq:udep	Sinhala	13.8478	946	131	11.793	16.195
freq:udep	Skolt_Sami	7.5062	1612	121	6.319	8.896
freq:udep	South_Levantine_Arabic	11.1954	527	59	8.779	14.173
freq:udep	Southern_Kurdish	19.8802	835	166	17.314	22.722
freq:udep	Spanish	8.3811	5238	439	7.661	9.162
freq:udep	Spanish_Sign_Language	6.2687	670	42	4.671	8.365
freq:udep	Swedish	10.4267	8929	931	9.81	11.078
freq:udep	Swedish_Sign_Language	14.878	820	122	12.606	17.477
freq:udep	Tagalog	12.7676	1261	161	11.038	14.723
freq:udep	Tamil	12.8353	9209	1182	12.168	13.534
freq:udep	Tatar	16.218	1486	241	14.431	18.179
freq:udep	Teko	21.1578	1451	307	19.134	23.334
freq:udep	Telugu	12.8372	3373	433	11.751	14.009
freq:udep	Telugu_English	7.451	255	19	4.822	11.343
freq:udep	Tswana	9.1549	142	13	5.428	15.033
freq:udep	Tupinamba	18.6837	2355	440	17.161	20.308
freq:udep	Turkish	15.7519	23248	3662	15.289	16.226
freq:udep	Turkish_English	11.3636	264	30	8.077	15.759
freq:udep	Umbrian	17.9342	881	158	15.542	20.605
freq:udep	Upper_Sorbian	14.4977	7277	1055	13.708	15.325
freq:udep	Uzbek	16.5736	8598	1425	15.803	17.374
freq:udep	Veps	15.4721	879	136	13.232	18.013
freq:udep	Vietnamese	10.8108	1369	148	9.274	12.567
freq:udep	Warlpiri	7.3529	204	15	4.506	11.776
freq:udep	Wolof	8.413	32105	2701	8.114	8.722
freq:udep	Xavante	13.0435	1058	138	11.147	15.207
freq:udep	Xibe	11.3272	10903	1235	10.746	11.936
freq:udep	Yakut	11.1472	924	103	9.277	13.339
freq:udep	Yoruba	10.5066	5863	616	9.747	11.317
freq:udep	Yupik	10.0	690	69	7.978	12.465
freq:udep	Zazaki	14.5499	811	118	12.29	17.144
freq:vocative	Abaza	0.2326	430	1	0.041	1.305
freq:vocative	Abkhaz	0.7042	6958	49	0.533	0.93
freq:vocative	Akkadian	0.6618	1360	9	0.349	1.253
freq:vocative	Apurina	0.1695	590	1	0.03	0.954
freq:vocative	Assamese	0.1761	568	1	0.031	0.99
freq:vocative	Azerbaijani	0.1942	515	1	0.034	1.092
freq:vocative	Bambara	1.1284	9748	110	0.937	1.358
freq:vocative	Bavarian	0.1483	10788	16	0.091	0.241
freq:vocative	Beja	0.3437	8147	28	0.238	0.496
freq:vocative	Bengali	1.2121	165	2	0.333	4.311
freq:vocative	Breton	0.027	7410	2	0.007	0.098
freq:vocative	Buryat	0.0982	6110	6	0.045	0.214
freq:vocative	Cantonese	0.753	8632	65	0.591	0.959
freq:vocative	Cappadocian	1.4741	3324	49	1.117	1.943
freq:vocative	Cebuano	0.213	939	2	0.058	0.773
freq:vocative	Central_Kurdish	0.4878	410	2	0.134	1.761
freq:vocative	Chinese	0.3241	15121	49	0.245	0.428
freq:vocative	Chintang	0.8348	8864	74	0.666	1.047
freq:vocative	Chukchi	1.1222	3208	36	0.812	1.55
freq:vocative	Czech	0.4777	4187	20	0.309	0.737
freq:vocative	English	0.0535	35538	19	0.034	0.083
freq:vocative	Esperanto	0.0402	2490	1	0.007	0.227
freq:vocative	Finnish	0.0092	10904	1	0.002	0.052
freq:vocative	French	0.1476	4065	6	0.068	0.322
freq:vocative	Frisian_Dutch	0.2108	2846	6	0.097	0.459
freq:vocative	Greek	0.7112	15608	111	0.591	0.856
freq:vocative	Guajajara	0.126	6349	8	0.064	0.248
freq:vocative	Gujarati	0.0806	1240	1	0.014	0.455
freq:vocative	Gwichin	0.3106	322	1	0.055	1.738
freq:vocative	Haitian_Creole	0.0375	2666	1	0.007	0.212
freq:vocative	Hausa	0.3075	33825	104	0.254	0.372
freq:vocative	Highland_Puebla_Nahuatl	0.2738	5478	15	0.166	0.451
freq:vocative	Hittite	0.6524	1073	7	0.316	1.34
freq:vocative	Irish	0.4663	3646	17	0.291	0.745
freq:vocative	Italian	0.0975	5130	5	0.042	0.228
freq:vocative	Javanese	0.4898	9799	48	0.37	0.649
freq:vocative	Karelian	0.0527	1896	1	0.009	0.298
freq:vocative	Kazakh	0.1554	6433	10	0.084	0.286
freq:vocative	Kiche	0.2147	6055	13	0.126	0.367
freq:vocative	Komi_Permyak	0.4525	663	3	0.154	1.322
freq:vocative	Komi_Zyrian	0.2334	6427	15	0.141	0.385
freq:vocative	Korean	0.0687	17465	12	0.039	0.12
freq:vocative	Kyrgyz	0.1302	768	1	0.023	0.734
freq:vocative	Latgalian	1.0	100	1	0.177	5.449
freq:vocative	Latvian	1.0101	99	1	0.179	5.502
freq:vocative	Ligurian	0.1171	5124	6	0.054	0.255
freq:vocative	Lithuanian	0.0617	3244	2	0.017	0.225
freq:vocative	Livvi	0.1065	939	1	0.019	0.601
freq:vocative	Luxembourgish	0.7353	136	1	0.13	4.047
freq:vocative	Macedonian	0.2286	875	2	0.063	0.83
freq:vocative	Madi	1.5385	65	1	0.272	8.213
freq:vocative	Malayalam	0.0646	1549	1	0.011	0.365
freq:vocative	Marathi	1.2309	2356	29	0.858	1.762
freq:vocative	Mbya_Guarani	0.1527	655	1	0.027	0.86
freq:vocative	Middle_French	0.0176	5689	1	0.003	0.1
freq:vocative	Moksha	0.5168	2709	14	0.308	0.866
freq:vocative	Naga	1.6615	1926	32	1.179	2.336
freq:vocative	Neapolitan	0.7143	140	1	0.126	3.935
freq:vocative	Nenets	0.1215	823	1	0.021	0.685
freq:vocative	Northwest_Gbaya	1.826	2081	38	1.333	2.496
freq:vocative	Odia	0.0563	3551	2	0.015	0.205
freq:vocative	Old_English	0.9174	109	1	0.162	5.015
freq:vocative	Old_Georgian	0.0384	5214	2	0.011	0.14
freq:vocative	Old_Irish	0.4594	653	3	0.156	1.342
freq:vocative	Ottoman_Turkish	0.1217	6574	8	0.062	0.24
freq:vocative	Pashto	0.0205	4879	1	0.004	0.116
freq:vocative	Paumari	0.7519	266	2	0.206	2.7
freq:vocative	Pesh	0.2394	2506	6	0.11	0.521
freq:vocative	Polish	0.0075	13279	1	0.001	0.043
freq:vocative	Punjabi	0.0351	2845	1	0.006	0.199
freq:vocative	Romanian	2.6066	3798	99	2.146	3.163
freq:vocative	Ruuli	0.9444	3600	34	0.677	1.317
freq:vocative	Sanskrit	1.251	1279	16	0.771	2.022
freq:vocative	Shanghainese	1.7197	5408	93	1.406	2.102
freq:vocative	Sicilian	0.4261	7979	34	0.305	0.595
freq:vocative	Skolt_Sami	0.5583	1612	9	0.294	1.058
freq:vocative	Spanish_Sign_Language	0.4478	670	3	0.152	1.308
freq:vocative	Swedish	0.0336	8929	3	0.011	0.099
freq:vocative	Swedish_Sign_Language	0.122	820	1	0.022	0.688
freq:vocative	Tagalog	0.1586	1261	2	0.044	0.576
freq:vocative	Tamil	0.0217	9209	2	0.006	0.079
freq:vocative	Teko	0.4824	1451	7	0.234	0.992
freq:vocative	Telugu	0.3854	3373	13	0.225	0.658
freq:vocative	Tswana	0.7042	142	1	0.124	3.881
freq:vocative	Tupinamba	0.6369	2355	15	0.386	1.048
freq:vocative	Turkish	0.0215	23248	5	0.009	0.05
freq:vocative	Umbrian	0.3405	881	3	0.116	0.996
freq:vocative	Uzbek	0.314	8598	27	0.216	0.457
freq:vocative	Vietnamese	0.2922	1369	4	0.114	0.749
freq:vocative	Xavante	0.8507	1058	9	0.448	1.609
freq:vocative	Xibe	0.0459	10903	5	0.02	0.107
freq:vocative	Yakut	0.974	924	9	0.513	1.841
freq:vocative	Yoruba	0.1706	5863	10	0.093	0.314
freq:vocative	Zazaki	0.6165	811	5	0.264	1.435
pos:ADJ	Abaza	3.5276	652	23	2.362	5.238
pos:ADJ	Abkhaz	1.3712	13054	179	1.186	1.586
pos:ADJ	Akkadian	5.4536	1852	101	4.509	6.583
pos:ADJ	Akuntsu	0.3406	1468	5	0.146	0.795
pos:ADJ	Albanian	5.8417	4485	262	5.192	6.567
pos:ADJ	Alemannic	5.8864	1444	85	4.785	7.221
pos:ADJ	Amharic	1.1588	10010	116	0.967	1.388
pos:ADJ	Apurina	0.455	1099	5	0.194	1.061
pos:ADJ	Assamese	5.3961	871	47	4.082	7.102
pos:ADJ	Assyrian	7.064	453	32	5.048	9.802
pos:ADJ	Azerbaijani	5.1535	912	47	3.897	6.786
pos:ADJ	Bambara	0.4992	13823	69	0.395	0.631
pos:ADJ	Bavarian	5.3073	15036	798	4.96	5.677
pos:ADJ	Beja	1.2471	11948	149	1.063	1.462
pos:ADJ	Bengali	4.0625	320	13	2.389	6.826
pos:ADJ	Bhojpuri	3.7359	6665	249	3.307	4.219
pos:ADJ	Bokota	2.2484	2713	61	1.754	2.877
pos:ADJ	Brahui	7.8144	819	64	6.167	9.856
pos:ADJ	Breton	4.3474	10006	435	3.965	4.765
pos:ADJ	Buryat	7.9906	10187	814	7.48	8.533
pos:ADJ	Cantonese	2.68	13918	373	2.424	2.962
pos:ADJ	Cappadocian	1.6606	4938	82	1.34	2.056
pos:ADJ	Cebuano	2.7977	1394	39	2.053	3.802
pos:ADJ	Central_Kurdish	0.915	765	7	0.444	1.877
pos:ADJ	Chinese	5.1474	21914	1128	4.863	5.448
pos:ADJ	Chintang	1.3123	14631	192	1.14	1.51
pos:ADJ	Chukchi	1.5676	6124	96	1.285	1.91
pos:ADJ	Classical_Chinese	3.5494	648	23	2.377	5.27
pos:ADJ	Czech	9.4928	6289	597	8.793	10.242
pos:ADJ	English	6.3162	51993	3284	6.11	6.529
pos:ADJ	Esperanto	8.7646	3343	293	7.853	9.771
pos:ADJ	Faroese	7.5985	10002	760	7.095	8.134
pos:ADJ	Finnish	7.2219	15813	1142	6.829	7.636
pos:ADJ	French	5.8899	5484	323	5.297	6.544
pos:ADJ	Frisian_Dutch	5.7388	3729	214	5.037	6.532
pos:ADJ	Gheg	1.4759	15990	236	1.3	1.675
pos:ADJ	Gorontalo	3.9024	205	8	1.99	7.51
pos:ADJ	Greek	4.0714	21958	894	3.818	4.341
pos:ADJ	Gujarati	7.0557	1885	133	5.985	8.301
pos:ADJ	Gwichin	0.9921	1008	10	0.54	1.816
pos:ADJ	Haitian_Creole	4.4221	3279	145	3.77	5.181
pos:ADJ	Hausa	0.5901	53210	314	0.529	0.659
pos:ADJ	Hebrew	3.1884	8029	256	2.826	3.596
pos:ADJ	Highland_Puebla_Nahuatl	4.203	10088	424	3.829	4.612
pos:ADJ	Hittite	1.6043	1309	21	1.052	2.44
pos:ADJ	Ika	2.9584	5307	157	2.535	3.449
pos:ADJ	Irish	4.3905	4783	210	3.846	5.009
pos:ADJ	Italian	4.5548	6784	309	4.084	5.077
pos:ADJ	Javanese	5.1314	14343	736	4.782	5.505
pos:ADJ	Kaapor	0.2732	366	1	0.048	1.531
pos:ADJ	Kadiweu	1.8868	318	6	0.868	4.055
pos:ADJ	Kangri	5.1313	2514	129	4.335	6.064
pos:ADJ	Karelian	6.9813	3094	216	6.136	7.934
pos:ADJ	Karo	10.263	2319	238	9.093	11.565
pos:ADJ	Kazakh	7.8493	10536	827	7.351	8.378
pos:ADJ	Kiche	3.3057	10013	331	2.973	3.674
pos:ADJ	Komi_Permyak	3.3015	1151	38	2.415	4.499
pos:ADJ	Komi_Zyrian	5.6925	10505	598	5.265	6.152
pos:ADJ	Korean	4.6131	30240	1395	4.382	4.855
pos:ADJ	Kyrgyz	4.96	1250	62	3.888	6.308
pos:ADJ	Latgalian	2.3529	170	4	0.919	5.893
pos:ADJ	Latvian	2.381	168	4	0.93	5.961
pos:ADJ	Ligurian	3.1611	6928	219	2.774	3.6
pos:ADJ	Lithuanian	7.7296	5356	414	7.044	8.476
pos:ADJ	Livvi	6.1275	1632	100	5.064	7.397
pos:ADJ	Luxembourgish	2.4272	206	5	1.041	5.555
pos:ADJ	Macedonian	3.2353	1360	44	2.419	4.315
pos:ADJ	Malayalam	9.5714	2403	230	8.459	10.813
pos:ADJ	Marathi	3.1453	3847	121	2.639	3.745
pos:ADJ	Mbya_Guarani	0.5311	1318	7	0.258	1.092
pos:ADJ	Middle_Armenian	3.3852	1093	37	2.466	4.631
pos:ADJ	Middle_French	3.642	7084	258	3.23	4.104
pos:ADJ	Moksha	5.154	4579	236	4.55	5.833
pos:ADJ	Munduruku	0.3914	1022	4	0.152	1.002
pos:ADJ	Naga	1.633	3123	51	1.244	2.141
pos:ADJ	Neapolitan	4.4776	201	9	2.373	8.289
pos:ADJ	Nenets	3.695	1272	47	2.79	4.879
pos:ADJ	Nepali	3.1211	801	25	2.123	4.567
pos:ADJ	Northern_Kurdish	4.2792	10259	439	3.904	4.688
pos:ADJ	Northwest_Gbaya	3.0089	2692	81	2.428	3.724
pos:ADJ	Odia	7.494	5818	436	6.845	8.199
pos:ADJ	Old_English	2.3392	171	4	0.913	5.859
pos:ADJ	Old_French	1.7599	15285	269	1.563	1.981
pos:ADJ	Old_Georgian	5.1424	6884	354	4.645	5.69
pos:ADJ	Old_Irish	6.1916	856	53	4.765	8.01
pos:ADJ	Old_Turkish	0.6329	158	1	0.112	3.498
pos:ADJ	Ottoman_Turkish	8.5583	9780	837	8.02	9.129
pos:ADJ	Pashto	10.1399	6647	674	9.437	10.889
pos:ADJ	Paumari	2.9762	504	15	1.812	4.852
pos:ADJ	Phrygian	1.5617	1921	30	1.096	2.221
